,reviewee,reviewer,reviewer_identity,review_date,review_star,Amazing chat,review,Goes the extra mile,Knows their stuff,Unique listings,Easygoing buyer,Fast and decisive
8524,tanker65,kh_khine,buyer,2 years ago,4.0,0.0,It's a good service. Delivery is on time. Inform all the sellers and buyers where they are to deliver so it's quite easy to track.,0.0,0.0,0.0,0.0,0.0
8525,tanker65,fyezelle,buyer,2 years ago,5.0,0.0,Very proactive and prompt in response. Movers came promptly and were very professional. Thank you!,1.0,0.0,0.0,0.0,0.0
8526,tanker65,oscars,buyer,2 years ago,5.0,0.0,Booking of delivery slots were easy and fast via WhatsApp. Delivery Service was fast and efficient. Wrapping is also provided for queen size mattress. Will recommend to use their delivery services for future.,0.0,0.0,0.0,0.0,0.0
8527,tanker65,lindot,buyer,2 years ago,5.0,0.0,"Second time using their service. Previous one was for hospital bed and this time for sofa. Prices are reasonable, service is prompt and handlers were careful. Only thing is, they are popular so have to book early.",0.0,0.0,0.0,0.0,0.0
8528,tanker65,happymoe,buyer,2 years ago,5.0,0.0,Great movers! Experienced & responsive. Everything arrived on time to my buyer! Good experience,1.0,0.0,0.0,0.0,0.0
8529,tanker65,sccollector,buyer,2 years ago,5.0,0.0,Fantastic Mover,0.0,1.0,0.0,0.0,0.0
8530,tanker65,peony.xx,buyer,2 years ago,5.0,0.0,"Mdm lucy is very experienced and easy to deal with! She ensures everything is in order before she send out the quotes. Price, yes definitely cheaper than those i asked around! The delivery men were also experienced and they completed 2 trips of pickip to my place within 2 hours! Fixed the bed frames for us as well. Thank u so much! Pleasant experience will use then again and recommend them too",0.0,1.0,0.0,0.0,0.0
8531,tanker65,meenstal,buyer,2 years ago,5.0,0.0,Madam Lucy has been very friendly and helpful for all the queries. She’s been quick and highly responsive for anything that needed attention. What’s more! The quotes she provided were quite reasonable and fairly priced. Her team of packers is equally efficient and professional to finish the job in a clean and timely manner. I would highly recommend their services.,0.0,1.0,0.0,0.0,0.0
8532,tanker65,sortofpersonal,buyer,2 years ago,5.0,0.0,"The movers were nice and friendly and professional. Will wrap your items neatly for you as well, would recommend.",0.0,0.0,0.0,0.0,0.0
8533,tanker65,sammtoh,buyer,2 years ago,5.0,0.0,"Lucy was responsive to quoting and slots availability. Delivery were on time, and they went an extra mile with the protection and packing. The movers were really friendly as well. I’ll use them again.",0.0,1.0,0.0,0.0,0.0
8534,tanker65,ariel10,buyer,2 years ago,5.0,0.0,Extremely reasonably priced and professional movers. Wrapped up my sofa with cloth first even before the cling wrap. Impressive!!!! Highly recommended,0.0,0.0,0.0,0.0,0.0
8535,tanker65,jjy9a,buyer,2 years ago,5.0,0.0,"Very impressed by the punctual, careful and swift service of the moving team. Very professional. Would highly recommend!",0.0,0.0,0.0,0.0,0.0
8536,tanker65,maggatod,buyer,2 years ago,5.0,0.0,Engaged their service to deliver a sofa. They went the extra mile to wrap and pack it to keep your item safe before moving. Thank you for the fuss free service! Super reliable and efficient. Strongly recommended and will engage their service again!,1.0,0.0,0.0,0.0,0.0
8537,tanker65,mumulily,buyer,2 years ago,5.0,0.0,Mdm Lucy is very responsive to all my inquiries. The team call before coming down. They did a good job in wrapping up the item. Very reasonable price for the good job done. Thanks!,0.0,0.0,0.0,0.0,0.0
8538,tanker65,blossom.chique.valley,buyer,2 years ago,5.0,0.0,"Really impressed with the service! Super fast, hassle free and swift! Communication and the entire deal was very very smooth. Price is affordable too. I will definitely 200% engage your service again in future. Highly recommended!",1.0,0.0,0.0,0.0,0.0
8539,tanker65,lhms78,buyer,2 years ago,5.0,0.0,"The movers were helpful, proficient and assuring. It was nice doing business with them. Thank you.",0.0,0.0,0.0,0.0,0.0
8540,tanker65,attenn,buyer,2 years ago,5.0,0.0,I have engaged them for furniture moving. The movers are friendly and professional! I was initially worried if they will do a good job since it was my first time engaging movers from Carousell. I decided to go with them as I check their websites and find that they seem to be reliable and communication with Mdm Lucy was good and comfortable. The moving went well. The price is reasonable.,0.0,0.0,0.0,0.0,0.0
8541,tanker65,LKK1935,buyer,2 years ago,5.0,0.0,very efficient and flexible,0.0,0.0,0.0,0.0,0.0
8542,tanker65,erroring,buyer,2 years ago,5.0,0.0,"i only engage them for mover service!! Used their service many times and I've almost every time engage them at last minute notice 🤣 Very prompt in response. I never have to worry about whether or not my items are delivered cause they are super proactive with the updates when you ask. THANK YOU SO MUCH FOR ALL THE MOVING!!! 👍🏽VERY HIGHLY RECOMMENDED YALL!! One of the best, if not, THE BEST!",0.0,0.0,0.0,0.0,0.0
8543,tanker65,estraqed,buyer,2 years ago,5.0,0.0,"Have utilized them for the second time now. Quotes given are always cheaper than their competitors. Service was excellent, and the movers were very friendly and helpful. Even ensuring that they did a test of the washing machine before they left. Will definitely recommend to anybody who require moving services. 👍👍",0.0,0.0,0.0,0.0,0.0
8544,tanker65,chewwhs,buyer,2 years ago,5.0,0.0,"Mdm Lucy has been very responsive in her arrangement for my sofa move. The movers have been excellent, punctual and professional in moving my sofa out of my small door and they've wrap up nicely to the pleasant surprise of the recipient with timely delivery. Price is very competitive and will not hesitate to engage them again for any move. Keep up the good work!",0.0,1.0,0.0,0.0,0.0
8545,tanker65,ashrithaa,buyer,2 years ago,5.0,0.0,I am very impressed and really love the way the workers were careful and meticulous with the way they handled the disassembly and assembly. Very prompt with the timing as well. Really great job! Will def get them for any future moving I need. Price is also the most reasonable when I did with a couple of other comparisons,0.0,0.0,0.0,0.0,0.0
8546,tanker65,mpjjj,buyer,2 years ago,5.0,0.0,"Excellent service. Mover were on time, call 30mins before coming to confirm. My furniture was well wrapped. Overall thumbs up.!",1.0,0.0,0.0,0.0,0.0
8547,tanker65,blue191,buyer,2 years ago,5.0,0.0,"2nd time to use - fantastic service, great price and speedy responses. Always professional and took great care of my items, tables were wrapped in blankets and secured down so no damage. Carried upstairs carefully - highly recommend Lucy and the team.",0.0,0.0,0.0,0.0,0.0
8548,tanker65,fluffyllama,buyer,2 years ago,5.0,0.0,very fast and efficient service. thanks again!,0.0,0.0,0.0,0.0,0.0
8549,tanker65,joc.key,buyer,2 years ago,5.0,0.0,Reasonable quote. Responsive service. Movers were swift in action. Very satisfied with the service! Thanks Mdm Lucy…,0.0,0.0,0.0,0.0,0.0
8550,tanker65,themoolah,buyer,2 years ago,5.0,0.0,Repeat customer for their moving services... very efficient and careful team and reasonably quoted for their services A++++,1.0,0.0,0.0,0.0,0.0
8551,tanker65,patchan5554,buyer,2 years ago,5.0,0.0,"Fast response to my request and movers were polite and friendly, very experienced, great service, highly recommended. Tks. 👍",0.0,0.0,0.0,0.0,0.0
8552,tanker65,cruisep,buyer,2 years ago,5.0,0.0,used boxes in good condition,0.0,0.0,0.0,0.0,0.0
8553,tanker65,jazzsim,buyer,2 years ago,5.0,0.0,"Response from seller very fast, service is very efficient. Movers knew what to do upon arrival and looking at items to be moved. Highly recommended, 5 stars! 🌟🌟🌟🌟🌟",0.0,1.0,0.0,0.0,0.0
8554,tanker65,lookatas,buyer,2 years ago,5.0,0.0,Moving house becomes a breeze. All the movers are friendly and easy to communicate with. All fragile items are specially taken care of with movers wrapping additional cloth to protect the fragile area before shrink wrap.,0.0,0.0,0.0,0.0,0.0
8555,tanker65,elemeno.p,buyer,2 years ago,5.0,0.0,great quotes and great people to work with. movers were friendly and professional in conducting themselves. thank you.,0.0,0.0,0.0,0.0,0.0
8556,tanker65,nlamsmy,buyer,2 years ago,5.0,0.0,Super great mover! Punctual! Easy to deal with! Great service and polite! Highly recommended! 👍🏼👍🏼👍🏼,1.0,0.0,0.0,0.0,0.0
8557,tanker65,cheap2gooood2,buyer,2 years ago,5.0,0.0,super responsive! staff were very swift and took care of the item exceptionally! will def hire them again!,0.0,0.0,0.0,0.0,0.0
8558,tanker65,god4ddy,buyer,2 years ago,5.0,0.0,"profession movers, very prompt and efficient. movers were very on time as well for a 8:30am. will contact again if needed",0.0,0.0,0.0,0.0,0.0
8559,tanker65,iansbh,buyer,2 years ago,5.0,0.0,Movers were amazing and they have been very kind and helpful overall. Mine was a last minute request and the team has been really accommodating with that. Very thankful for their help. Will definitely recommend their service. Cost for moving + disposal was really reasonable too.,0.0,1.0,0.0,0.0,0.0
8560,tanker65,threadrheaaa,buyer,2 years ago,5.0,0.0,"Highly recommended to deal with. Movers were punctual and even called me before arriving to update. I have used a lot of moving services before and to date, their service was the best. Items were also wrapped and the guys were professional in dismantling the bed frame and informed me of any damages before wrapping up. Price quoted was reasonable too. The process of booking them was hassle free.",0.0,1.0,0.0,0.0,0.0
8561,tanker65,penphi2407,buyer,2 years ago,5.0,0.0,Good rates! A very smooth moving experience! Definitely will engage them again :) thank u so much!!!!,0.0,0.0,0.0,0.0,0.0
8562,tanker65,levonlee,buyer,2 years ago,5.0,0.0,"Delivery was on time, professional movers and packaging, reasonable price. We highly recommend and will use their service again.",0.0,1.0,0.0,0.0,0.0
8563,tanker65,fasstdeal,buyer,2 years ago,5.0,0.0,very professional and efficient,0.0,1.0,0.0,0.0,0.0
8564,tanker65,joie2016,buyer,2 years ago,5.0,0.0,Great service. Movers did work really quickly and made delivery promptly. Will engage their services in future if needed.,0.0,0.0,0.0,0.0,0.0
8565,tanker65,jcstee,buyer,2 years ago,5.0,0.0,This is the cheapest yet very reliable mover i have come across. Very professional snd great service. Highly recommend anyone wish to engage mover service. I am confident you will not regret using them.,0.0,0.0,0.0,0.0,0.0
8566,tanker65,peach006,buyer,2 years ago,5.0,0.0,5 star service. Repeat customer. Smooth and timely delivery. Movers were awesome.,0.0,0.0,0.0,0.0,0.0
8567,tanker65,mark1985,buyer,2 years ago,5.0,0.0,"Overall the service is good, the delivery men are polite too. My only suggestion is for the company to look into how to improve the current process of communicating via Carousell & WhatsApp, as it is abit of a lengthy process. Overall, 5 stars for them.",0.0,1.0,0.0,0.0,0.0
8568,tanker65,mikenth,buyer,2 years ago,5.0,0.0,Professional movers at a very affordable rate. Prompt and fast service. Will engage them in future. 👍👏👍👍,0.0,1.0,0.0,0.0,0.0
8569,tanker65,nmfaiz,buyer,2 years ago,5.0,0.0,Great pricing and service by team. Pricing was the cheapest and the helpers were super careful when moving the bed. Thanks a lot!,0.0,0.0,0.0,0.0,0.0
8570,tanker65,diamond42,buyer,2 years ago,5.0,0.0,"Very efficient, punctual, friendly staff. They gave me a call ahead to inform and remind on their arrival time today morning. Took extra care to wrap the wardrobes and ensure no dust on the bedroom floor before moving out. They bring along the 3 trolleys and was able to move everything out in 30mins. Very satisfied with their service, they are very prompt before and after. Price is excellent!",1.0,0.0,0.0,0.0,0.0
8571,tanker65,happymrsgao,buyer,2 years ago,5.0,0.0,"Movers are efficient and experienced, friendly and patient Will definitely engage them again in the future",0.0,0.0,0.0,0.0,0.0
8572,tanker65,gurlieza,buyer,2 years ago,5.0,0.0,affordable yet high quality service. the item is delivered within the hour they called and the men are efficient and careful in the placement of the item. terms and conditions stated explicitly and transaction is smooth.,0.0,1.0,0.0,0.0,0.0
8573,tanker65,twoitchyfeet,buyer,2 years ago,5.0,0.0,Excellent services. Staffs are very friendly and very accommodative. They are knowledge and went the extra mile to advise on the care of items during the moving. Fast and professional. Highly recommended.,1.0,0.0,0.0,0.0,0.0
8574,tanker65,nminhle,buyer,2 years ago,5.0,0.0,excellent service,1.0,0.0,0.0,0.0,0.0
8575,tanker65,2pots2pans,buyer,2 years ago,5.0,0.0,"superb. friendly helpful keep my goods safe, prior to delivery and deliver very punctually",0.0,0.0,0.0,0.0,0.0
8576,tanker65,cutie_sweetie,buyer,2 years ago,5.0,0.0,"This is the best mover. They came punctually, wrapped my items with not only cling wrap, they added cloth too! The friendly movers were not only swift in moving furniture out but also accommodating (allowed me clean the dust off the back of the wardrobes before wrapping). I will definitely engage them again!",1.0,0.0,0.0,0.0,0.0
8577,tanker65,rynn83,buyer,2 years ago,5.0,0.0,superb services... early then expected.. friendly guys and very effecient.. highly recommended.. 👍👍,0.0,0.0,0.0,0.0,0.0
8578,tanker65,melchsee,buyer,2 years ago,5.0,0.0,Excellent service ! Movers came promptly and secured my items properly with additional protection.,0.0,0.0,0.0,0.0,0.0
8579,tanker65,helensmile_2000,buyer,2 years ago,5.0,0.0,fast response n workers are efficient,0.0,0.0,0.0,0.0,0.0
8580,tanker65,cthng,buyer,2 years ago,5.0,0.0,Very fast in response. Movers we’re responsible. Wrap things up nicely also. Call before delivering,1.0,0.0,0.0,0.0,0.0
8581,tanker65,j924933,buyer,2 years ago,5.0,1.0,They were really efficient in replying and were even kind enough to suit my preferred timing. Movers protected my sofa well and the whole thing was quick! Reasonable quote too.,0.0,0.0,0.0,0.0,0.0
